3.760000000000000000e+02,3.760000000000000000e+02
3.760000000000000000e+02,3.760000000000000000e+02
3.760000000000000000e+02,3.760000000000000000e+02
3.760000000000000000e+02,3.760000000000000000e+02
3.760000000000000000e+02,3.760000000000000000e+02
3.760000000000000000e+02,3.760000000000000000e+02

4.010000000000000000e+02,4.010000000000000000e+02
4.010000000000000000e+02,4.010000000000000000e+02
4.010000000000000000e+02,4.010000000000000000e+02
4.010000000000000000e+02,4.010000000000000000e+02
4.010000000000000000e+02,4.010000000000000000e+02
4.010000000000000000e+02,4.010000000000000000e+02

4.260000000000000000e+02,4.260000000000000000e+02
4.260000000000000000e+02,4.260000000000000000e+02
4.260000000000000000e+02,4.260000000000000000e+02
4.260000000000000000e+02,4.260000000000000000e+02
4.260000000000000000e+02,4.260000000000000000e+02
4.260000000000000000e+02,4.260000000000000000e+02

4.510000000000000000e+02,4.510000000000000000e+02
4.510000000000000000e+02,4.510000000000000000e+02
4.510000000000000000e+02,4.510000000000000000e+02
4.510000000000000000e+02,4.510000000000000000e+02
4.510000000000000000e+02,4.510000000000000000e+02
4.510000000000000000e+02,4.510000000000000000e+02

4.760000000000000000e+02,4.760000000000000000e+02
4.760000000000000000e+02,4.760000000000000000e+02
4.760000000000000000e+02,4.760000000000000000e+02
4.760000000000000000e+02,4.760000000000000000e+02
4.760000000000000000e+02,4.760000000000000000e+02
4.760000000000000000e+02,4.760000000000000000e+02

5.010000000000000000e+02,5.010000000000000000e+02
5.010000000000000000e+02,5.010000000000000000e+02
5.010000000000000000e+02,5.010000000000000000e+02
5.010000000000000000e+02,5.010000000000000000e+02
5.010000000000000000e+02,5.010000000000000000e+02
5.010000000000000000e+02,5.010000000000000000e+02

5.260000000000000000e+02,5.260000000000000000e+02
5.260000000000000000e+02,5.260000000000000000e+02
5.260000000000000000e+02,5.260000000000000000e+02
5.260000000000000000e+02,5.260000000000000000e+02
5.260000000000000000e+02,5.260000000000000000e+02
5.260000000000000000e+02,5.260000000000000000e+02

5.510000000000000000e+02,5.510000000000000000e+02
5.510000000000000000e+02,5.510000000000000000e+02
5.510000000000000000e+02,5.510000000000000000e+02
5.510000000000000000e+02,5.510000000000000000e+02
5.510000000000000000e+02,5.510000000000000000e+02
5.510000000000000000e+02,5.510000000000000000e+02

5.760000000000000000e+02,5.760000000000000000e+02
5.760000000000000000e+02,5.760000000000000000e+02
5.760000000000000000e+02,5.760000000000000000e+02
5.760000000000000000e+02,5.760000000000000000e+02
5.760000000000000000e+02,5.760000000000000000e+02
5.760000000000000000e+02,5.760000000000000000e+02

6.010000000000000000e+02,6.010000000000000000e+02
6.010000000000000000e+02,6.010000000000000000e+02
6.010000000000000000e+02,6.010000000000000000e+02
6.010000000000000000e+02,6.010000000000000000e+02
6.010000000000000000e+02,6.010000000000000000e+02
6.010000000000000000e+02,6.010000000000000000e+02

6.260000000000000000e+02,6.260000000000000000e+02
6.260000000000000000e+02,6.260000000000000000e+02
6.260000000000000000e+02,6.260000000000000000e+02
6.260000000000000000e+02,6.260000000000000000e+02
6.260000000000000000e+02,6.260000000000000000e+02
6.260000000000000000e+02,6.260000000000000000e+02

6.510000000000000000e+02,6.510000000000000000e+02
6.510000000000000000e+02,6.510000000000000000e+02
6.510000000000000000e+02,6.510000000000000000e+02
6.510000000000000000e+02,6.510000000000000000e+02
6.510000000000000000e+02,6.510000000000000000e+02
6.510000000000000000e+02,6.510000000000000000e+02

